prevalence,kappa,trial,repeat,model,group,amount_ks,amount_lag1_acf_error,amount_scaled_w1,gap_conditioned_mark_tv,gap_ks,gap_lag1_acf_error,gap_repeat_mi_error,gap_scaled_w1,gap_zero_rate_error,length_scaled_w1,mark_sparse_tv,short_gap_repeat_curve_l1,transition_conditioned_mark_tv
0.05,0,1,4,Egap,context_0,0.04418679864102437,0.0031334278293227223,0.07275093709542518,0.018541482585851046,0.022315376024806655,0.022706497628729894,5.1886322249905536e-05,0.051992229674736976,0.0,0.01467000997266243,0.011837807762107362,0.004902718308328063,0.04964428524632792
0.05,0,1,4,Egap,context_1,0.032369730451955014,0.0174403823020716,0.06745392424349249,0.08165717065410025,0.04501726289056829,0.03503573973272539,0.00045176603362524705,0.07408137488311985,0.0,0.028717506058895774,0.045646358931927644,0.009858220534410907,0.17798348329512637
0.05,0,1,4,Egap,pooled,0.04305963142922198,0.0036318117394885073,0.07206233725505762,0.01903723569482599,0.02279438181344473,0.02331732038060784,5.301474732988368e-05,0.05220917630412965,0.0,0.014722275239418995,0.012145738240944988,0.004529935626384199,0.047768250805844015
0.05,0,1,0,Ecal,context_0,0.04691759349317165,0.004280867606788178,0.0755707193102467,0.016269164327231987,0.023555438913710314,0.018197462442993112,9.992883747568336e-05,0.05237054039819728,0.0,0.01467000997266243,0.010676896378785671,0.00543674179349873,0.046364097151314294
0.05,0,1,0,Ecal,context_1,0.05869345897098538,0.028289881011731098,0.08179388349844251,0.08275632328935123,0.031108516277318556,0.0178982150760255,0.003799183501629486,0.05882050766461275,0.0,0.028717506058895774,0.03917324975233377,0.029291955099388416,0.18208289465923902
0.05,0,1,0,Ecal,pooled,0.04719602115194366,0.005342704408750269,0.07582537763156706,0.01648765801957647,0.023344390207411414,0.018178594367707634,0.0001351677523089808,0.052255393891133366,0.0,0.014722275239418995,0.010002279853171437,0.005970433141674534,0.04542095055778689
0.05,0,1,1,Ecal,context_0,0.045798585676091574,0.0005453473910999099,0.07439046856810613,0.016631260598711162,0.024647998067494847,0.019799236112278615,5.093083747085658e-05,0.052659493302456235,0.0,0.01467000997266243,0.012278512170207558,0.003927727663253589,0.048212794562141975
0.05,0,1,1,Ecal,context_1,0.0544152614529122,0.0010523311123252724,0.09010522994699717,0.06325627876270234,0.03284021921287125,0.05046099183929681,0.0010127092637546057,0.058844123415854245,0.0,0.028717506058895774,0.03446737950732309,0.02646261029719603,0.17175278539537864
0.05,0,1,1,Ecal,pooled,0.045763210943098376,0.0004616510254736943,0.07502942889682818,0.01740253595830042,0.02393659426400918,0.021273218233322927,3.837745111859737e-05,0.052276196263851916,0.0,0.014722275239418995,0.01283413752375419,0.00319274152715866,0.048057640289448485
0.05,0,1,2,Ecal,context_0,0.04324797409245201,0.0012829172895079068,0.07533854380027458,0.018527014677011004,0.02017491407537808,0.015857969835023245,5.042078855262833e-05,0.051400524271234226,0.0,0.01467000997266243,0.010747667136227369,0.005076887468865826,0.04909675813028871
0.05,0,1,2,Ecal,context_1,0.030717906040137903,0.011970990405378806,0.0651088465343693,0.0798213316773263,0.033996082320486856,0.04185469829699687,0.00022804353665308524,0.0534140469860136,0.0,0.028717506058895774,0.05700363428513654,0.012289105381743756,0.17002305299392842
0.05,0,1,2,Ecal,pooled,0.04172400556862471,0.001993542033980368,0.07436582886250971,0.018816259910747018,0.0205737212283289,0.016948948155147206,4.859919399685642e-05,0.05130992941113841,0.0,0.014722275239418995,0.010571908339800599,0.0052138271897182896,0.0479458000113291
0.05,0,1,3,Ecal,context_0,0.04536538177850841,0.0042353239083576496,0.07111714402144441,0.016903475319971255,0.02111960109622102,0.03590016663391532,2.5293707349683563e-05,0.0514387889474437,0.0,0.01467000997266243,0.012702194359057702,0.005722769070873144,0.04459568592215657
0.05,0,1,3,Ecal,context_1,0.0404510655146778,0.0021722408036226612,0.06779839393375077,0.08361814355518454,0.03548871329328704,0.030740751224542368,0.0012831813509496435,0.05757969675900847,0.0,0.028717506058895774,0.05797054899595305,0.020707616814481994,0.18319858455191662
0.05,0,1,3,Ecal,pooled,0.044725289643590016,0.003950964971784801,0.07096052341961159,0.01726042947898667,0.02133502181682878,0.03565971302985767,2.825762295905073e-05,0.05146122889980767,0.0,0.014722275239418995,0.012748038528870447,0.006201591483921247,0.04541470830170855
0.05,0,1,4,Ecal,context_0,0.044250471278769576,0.003169758736853636,0.07275616966612819,0.018608356581675815,0.02233752000496564,0.022826200647154113,3.860083370571841e-05,0.05198474970367664,0.0,0.01467000997266243,0.012110491436135297,0.004348935086631301,0.04976545599403314
0.05,0,1,4,Ecal,context_1,0.031917855169532966,0.017446010159651908,0.06731719842969176,0.08242787568731338,0.044546009356166774,0.03528392887246459,0.0005702973339857347,0.0736251954108439,0.0,0.028717506058895774,0.045646358931927644,0.010067608982659052,0.17863469641882965
0.05,0,1,4,Ecal,pooled,0.04312044758199218,0.003667162414829607,0.07206795408127006,0.019060289643542623,0.022815531958323254,0.023442715042509846,3.938433227475605e-05,0.05219224388482435,0.0,0.014722275239418995,0.01224119871693907,0.0044232599120758,0.047917647399805724
0.05,0,2,0,Ugap,context_0,0.02945556011832029,0.002726034190978195,0.05819260387360824,0.017574828639049748,0.020871972156841,0.02261216119240142,3.353371453427854e-05,0.051327343311031205,0.0,0.02251637809188664,0.012926398204312206,0.005707719104366217,0.05168636997532022
0.05,0,2,0,Ugap,context_1,0.04834807810679905,0.011561798062492629,0.06556264344351392,0.07239802817815372,0.03939414519788507,0.05401976279859669,0.0009808042725497177,0.05732646854430019,0.0,0.03391238670694861,0.04687313855973469,0.03758056821270973,0.1753061477295128
0.05,0,2,0,Ugap,pooled,0.030011361625683686,0.0031042440028255453,0.05848121564910528,0.017140909912592473,0.0206554939664243,0.024004921690763736,3.7099743055640846e-05,0.051217797609870025,0.0,0.021296401696702435,0.011629455591246514,0.004138615640347996,0.04779158131559389
0.05,0,2,1,Ugap,context_0,0.03479791723900055,0.00256088196200374,0.06465476782732621,0.018613574162946712,0.021864998902361377,0.02297279479981891,5.570215349490589e-05,0.05147147907833343,0.0,0.02251637809188664,0.011657098363526536,0.004595905374424593,0.04773825281879343
0.05,0,2,1,Ugap,context_1,0.028823111596113494,0.01967729240551485,0.06006461998005971,0.10179146205517675,0.04428530463786052,0.04830365044908,0.0030749496995476563,0.05883742660547614,0.0,0.03391238670694861,0.07274458003481066,0.042153969612453386,0.1735278636374712
0.05,0,2,1,Ugap,pooled,0.03366553834245606,0.0033503630072255477,0.0643389544191859,0.016945441274061415,0.021837127997484385,0.024080039438440143,4.109780981116022e-05,0.051322961123714324,0.0,0.021296401696702435,0.009950327143475816,0.003914469681943667,0.04540885118667603
0.05,0,2,2,Ugap,context_0,0.03386546997635642,0.006849399978241496,0.06244719451158229,0.016986207660796324,0.023816695633707308,0.019715269915151587,3.854456585577706e-05,0.051806732130795057,0.0,0.02251637809188664,0.011259879970710459,0.008454156896869867,0.04580819218188921
0.05,0,2,2,Ugap,context_1,0.03788576553054319,0.019722597677363746,0.07151390079413815,0.08049852153153317,0.030057048853740623,0.009284700065487358,0.0011883477252216698,0.05218651664718439,0.0,0.03391238670694861,0.05662106249955947,0.03937305997760586,0.1675183102908757
0.05,0,2,2,Ugap,pooled,0.033577405498835755,0.007454632084120946,0.0627231029642395,0.015301959386954668,0.023657433125567673,0.018440026161853598,5.325190136922322e-05,0.051650894393669704,0.0,0.021296401696702435,0.006572562596583099,0.009701648406097831,0.04555959392236988
0.05,0,2,3,Ugap,context_0,0.0337727974721983,0.007530375716450298,0.06438566867150373,0.016197972598784204,0.02073956859077164,0.02605173528166596,1.3258551660696495e-06,0.05126523498945165,0.0,0.02251637809188664,0.008477241665143548,0.0026361727213895596,0.04569672346438247
0.05,0,2,3,Ugap,context_1,0.038808837689399654,0.006997508995310649,0.06477048625311288,0.07962877652916621,0.05342267968628161,0.08395298106759808,0.00030609164271367734,0.07733874484257557,0.0,0.03391238670694861,0.05270945973037769,0.009626416906504953,0.1731766172966162
0.05,0,2,3,Ugap,pooled,0.033897886124061805,0.006941494487350313,0.0643811737466067,0.015990208155182095,0.020465588497146747,0.02875697800004602,8.303413010059141e-07,0.05135641531731565,0.0,0.021296401696702435,0.00783969549665934,0.002643059878131504,0.04525814782003111
0.05,0,2,4,Ugap,context_0,0.03251905306542957,0.002860280229264481,0.06190512291748176,0.026333561340937166,0.02311382525007466,0.02252692941842488,4.361779367790722e-05,0.052232938294728366,0.0,0.02251637809188664,0.020648792821823456,0.006202030992695607,0.05055673278839914
0.05,0,2,4,Ugap,context_1,0.02795793004895974,0.005799424083553609,0.06286176864533959,0.0856021849061981,0.02971244158026331,0.01738301223852176,0.0018179024516832855,0.0526587266830873,0.0,0.03391238670694861,0.05960612660619005,0.04383906644316658,0.17109574939994276
0.05,0,2,4,Ugap,pooled,0.03171125901024163,0.0029578434407450185,0.06181482208881567,0.02362683429298885,0.022485172148372257,0.0222923272366001,4.950048434061098e-05,0.05205529133734095,0.0,0.021296401696702435,0.018544827040768715,0.007806972969471282,0.04859510437492878
0.05,0,2,0,Ucal,context_0,0.029476713394962828,0.002721499694941238,0.05819825428442032,0.01737395977135932,0.020871972156841,0.022740417935644325,4.396778529789841e-05,0.05132182455553322,0.0,0.02251637809188664,0.012799478544456932,0.005743735456512394,0.0516672306060751
0.05,0,2,0,Ucal,context_1,0.048809758623881226,0.011574860239846111,0.06560144397024749,0.07248956493863229,0.04035753633468661,0.05511710997264324,0.0011894588400994158,0.05796978746640094,0.0,0.03391238670694861,0.048217968668121905,0.03760060131332383,0.1734281506055273
0.05,0,2,0,Ucal,pooled,0.030031588162900524,0.00310034736426625,0.05848891661116033,0.01669311549763736,0.0206554939664243,0.024177954734918183,5.7134941545343453e-05,0.05121244822611526,0.0,0.021296401696702435,0.011447416756295093,0.004935993203270387,0.04761668365636612
0.05,0,2,1,Ucal,context_0,0.03479791723900055,0.0025295583552937652,0.06465114111312208,0.01859763692505399,0.02184293164134976,0.023085565549742587,5.3967936171062526e-05,0.05146451969928408,0.0,0.02251637809188664,0.011593638533598852,0.004856034972415789,0.04777539224884304
0.05,0,2,1,Ucal,context_1,0.028823111596113494,0.01958191593699362,0.06002549759625776,0.1010190660827208,0.043803609069459744,0.04769351983893977,0.0023679526487847807,0.058595056823621386,0.0,0.03391238670694861,0.07182121900064631,0.03932843936787212,0.17301638502289707
0.05,0,2,1,Ucal,pooled,0.03366553834245606,0.0033167882255941963,0.06433272044819345,0.016897566497735807,0.02181602738978683,0.02416129678181074,4.168853453597127e-05,0.05132002364225616,0.0,0.021296401696702435,0.010011006755126308,0.004253005873249363,0.04551431662289874
0.05,0,2,2,Ucal,context_0,0.03386546997635642,0.00683420112542621,0.06246109258429558,0.016891203994599868,0.023772561111684187,0.019753331424485238,4.386685074372047e-05,0.05179599914463978,0.0,0.02251637809188664,0.010963734097714742,0.008442791272601856,0.045725060234733494
0.05,0,2,2,Ucal,context_1,0.03834744604762537,0.019674904276817888,0.0716616255394254,0.08363495887579245,0.030057048853740623,0.009284700065487358,0.000984861430337719,0.05218651664718439,0.0,0.03391238670694861,0.060314506636216944,0.03649255560899185,0.1691596377909251
0.05,0,2,2,Ucal,pooled,0.033577405498835755,0.0074383380898047175,0.06274370811671899,0.01532484393735143,0.023615231910172674,0.018476357340788827,5.784499197278585e-05,0.05164157694360323,0.0,0.021296401696702435,0.006693921819884087,0.009601903150527141,0.045482845296980316
0.05,0,2,3,Ucal,context_0,0.033730490918913225,0.007541117300579572,0.06438070137708575,0.016319833023542722,0.020761635851783145,0.026090232206319036,5.047496478244781e-06,0.05125700512889588,0.0,0.02251637809188664,0.008583008048356341,0.0024269802643696915,0.045678792120684535
0.05,0,2,3,Ucal,context_1,0.038808837689399654,0.007113947687617517,0.0647429381657388,0.07976586646812989,0.05342267968628161,0.08395298106759808,0.00038163875501094017,0.07733874484257557,0.0,0.03391238670694861,0.051826310139072705,0.011065180772513958,0.17321011084626464
0.05,0,2,3,Ucal,pooled,0.03385743304962813,0.006946993240673324,0.06437522253993734,0.01611599385967803,0.020486689104844302,0.028795344509898527,1.4138502536373076e-06,0.05133966274892337,0.0,0.021296401696702435,0.007920601645526649,0.002457761945408559,0.04512633610926725
0.05,0,2,4,Ucal,context_0,0.03249789978878703,0.002865223912164749,0.06190232654107106,0.026082853221667226,0.02306969072805154,0.022447900669255477,5.245535242956234e-05,0.05223903975351786,0.0,0.02251637809188664,0.02033149367218517,0.006351474309210668,0.0505312144085091
0.05,0,2,4,Ucal,context_1,0.02795793004895974,0.0059190590546575345,0.0626238217264044,0.08163469376961421,0.02923074601186254,0.016557484539150638,0.0017238836847020453,0.05267377377566357,0.0,0.03391238670694861,0.056836043503697,0.03964947552763207,0.16707411744458953
0.05,0,2,4,Ucal,pooled,0.03169103247302485,0.0029676227522400615,0.0618022673669979,0.023493061414526818,0.022485172148372257,0.02218012689974244,5.9923103027466904e-05,0.052064206631522704,0.0,0.021296401696702435,0.018362788205817243,0.0077346047312952275,0.04878139269455058
0.05,0,2,0,Egap,context_0,0.02943908444645088,0.002875689203731659,0.058161030008108565,0.018023795436627542,0.02073956859077164,0.022762172158028296,3.269547332455941e-05,0.051292808776914896,0.0,0.02251637809188664,0.013222544077307927,0.006292721470223891,0.05259991297748969
0.05,0,2,0,Egap,context_1,0.04899793199944582,0.011309606709986642,0.06549149243012863,0.07277430403690599,0.04035753633468661,0.05833063590545659,0.0015234525357292485,0.05858796582528089,0.0,0.03391238670694861,0.050566582696392144,0.04072279725849115,0.17492373861555444
0.05,0,2,0,Egap,pooled,0.029997195765874896,0.0032373479662444575,0.0584574466029296,0.017526453584493572,0.0205288903202393,0.024335003151893533,4.2797360447302096e-05,0.05118804895983322,0.0,0.021296401696702435,0.01211489248445044,0.004943048727271081,0.04801272129236325
0.05,0,2,1,Egap,context_0,0.03431838796010739,0.002424617377623603,0.06461061294483599,0.01727829545398336,0.02175466259730352,0.020891940772140655,5.713459187227252e-05,0.051470578436073854,0.0,0.02251637809188664,0.010045319649389926,0.005003320042751311,0.04774123272865023
0.05,0,2,1,Egap,context_1,0.029496191063515247,0.019722082372305882,0.060263140730033464,0.10372962757345594,0.04428530463786052,0.046892092013053,0.002850329648822346,0.05859119125511715,0.0,0.03391238670694861,0.07643802417146808,0.039520917964323526,0.17369644891463173
0.05,0,2,1,Egap,pooled,0.03342241146318514,0.0032232881680127655,0.06430059198351554,0.01656823999622902,0.021710524351299387,0.022026495409228963,3.981442088599196e-05,0.051318737902413716,0.0,0.021296401696702435,0.00848612350869822,0.004548681960125176,0.045964834681108846
0.05,0,2,2,Egap,context_0,0.03357019150070045,0.0070852745836179455,0.06232162583270385,0.01712211238829352,0.023551888501568585,0.017512740810708166,2.707376069085776e-05,0.05178674491196615,0.0,0.02251637809188664,0.010862779452884342,0.010022139197345034,0.04619229933739447
0.05,0,2,2,Egap,context_1,0.03765246983188497,0.019643635762622354,0.07116695561660676,0.08135233601862239,0.031020439990542166,0.00951430780592899,0.0015186202169979197,0.05189176055637467,0.0,0.03391238670694861,0.05338929887998422,0.04128645907960217,0.1681816603470852
0.05,0,2,2,Egap,pooled,0.033269347808009664,0.007675329630890654,0.0625989519635182,0.015206474975504267,0.023425326440895178,0.016321979530984798,3.746723017023423e-05,0.051649549012048074,0.0,0.021296401696702435,0.00627331135004269,0.011045162268752257,0.04501606108230624
0.05,0,2,3,Egap,context_0,0.03364748172513715,0.007667950873637553,0.06424447265644725,0.017268953392855984,0.020496828719644422,0.027559099367685136,1.3154022551674127e-05,0.051341213412146966,0.0,0.02251637809188664,0.009033631940923825,0.00396052247242086,0.046959749561030835
0.05,0,2,3,Egap,context_1,0.03927051820648183,0.007287373629536095,0.06478546020013415,0.07810947322936337,0.05101420184427776,0.08217514915888263,0.0003943987948703438,0.07454302802405391,0.0,0.03391238670694861,0.055856294009431005,0.014235908013171126,0.16726653634719707
0.05,0,2,3,Egap,pooled,0.0337300053845081,0.0070607853955927235,0.06424066543851407,0.016959456535570912,0.020264330739659053,0.030094884553683574,1.4765712192317976e-05,0.05147700181843272,0.0,0.021296401696702435,0.008314387800691485,0.004088849276887282,0.04619006018210563
